Kozue Ando,Japan,2012,Football,0,1,0,1
Amy LePeilbet,United States,2012,Football,1,0,0,1
Carli Lloyd,United States,2012,Football,1,0,0,1
Marie-Eve Nault,Canada,2012,Football,0,0,1,1
Hope Solo,United States,2012,Football,1,0,0,1
Melissa Tancredi,Canada,2012,Football,0,0,1,1
Rhian Wilkinson,Canada,2012,Football,0,0,1,1
Andréia,Brazil,2008,Football,0,1,0,1
Formiga,Brazil,2008,Football,0,1,0,1
Angela Hucles,United States,2008,Football,1,0,0,1
Heather Mitts,United States,2008,Football,1,0,0,1
Birgit Prinz,Germany,2008,Football,0,0,1,1
Juan Riquelme,Argentina,2008,Football,1,0,0,1
Kerstin Stegemann,Germany,2008,Football,0,0,1,1
Julio César Enciso,Paraguay,2004,Football,0,1,0,1
Kily González,Argentina,2004,Football,1,0,0,1
Margunn Haugenes,Norway,2000,Football,1,0,0,1
Pang Qing,China,2010,Figure Skating,0,1,0,1
Robin Szolkowy,Germany,2010,Figure Skating,0,0,1,1
Tong Jian,China,2010,Figure Skating,0,1,0,1
Tatyana Navka,Russia,2006,Figure Skating,1,0,0,1
Barbara Fusar Poli,Italy,2002,Figure Skating,0,0,1,1
Aleksey Grishin,Belarus,2010,Freestyle Skiing,1,0,0,1
Richard Gay,France,2002,Freestyle Skiing,0,0,1,1
Choi Byeong-Cheol,South Korea,2012,Fencing,0,0,1,1
Nam Hyeon-Hui,South Korea,2012,Fencing,0,0,1,1
André Weßels,Germany,2012,Fencing,0,0,1,1
Won Wu-Yeong,South Korea,2012,Fencing,1,0,0,1
José Luis Abajo,Spain,2008,Fencing,0,0,1,1
Mihai Covaliu,Romania,2008,Fencing,0,0,1,1
Tim Morehouse,United States,2008,Fencing,0,1,0,1
Julien Pillet,France,2008,Fencing,1,0,0,1
Keeth Smart,United States,2008,Fencing,0,1,0,1
Claudia Bokel,Germany,2004,Fencing,0,1,0,1
Dong Zhaozhi,China,2004,Fencing,0,1,0,1
Stanislav Pozdnyakov,Russia,2004,Fencing,0,0,1,1
Sergey Sharikov,Russia,2004,Fencing,0,0,1,1
Gaël Touya,France,2004,Fencing,1,0,0,1
Valentina Vezzali,Italy,2004,Fencing,1,0,0,1
Wang Haibin,China,2004,Fencing,0,1,0,1
Diana Bianchedi,Italy,2000,Fencing,1,0,0,1
Daniele Crosta,Italy,2000,Fencing,0,0,1,1
Pavel Kolobkov,Russia,2000,Fencing,1,0,0,1
Paolo Milanoli,Italy,2000,Fencing,1,0,0,1
Tímea Nagy,Hungary,2000,Fencing,1,0,0,1
Barbara Wolnicka-Szewczyk,Poland,2000,Fencing,0,1,0,1
Ye Chong,China,2000,Fencing,0,1,0,1
Steve Guerdat,Switzerland,2012,Equestrian,1,0,0,1
Helen Langehanenberg,Germany,2012,Equestrian,0,1,0,1
Andreas Helgstrand,Denmark,2008,Equestrian,0,0,1,1
Sharon Hunt,Great Britain,2008,Equestrian,0,0,1,1
Arnaud Boiteau,France,2004,Equestrian,1,0,0,1
Jeanette Brakewell,Great Britain,2004,Equestrian,0,1,0,1
Beat Mändli,Switzerland,2000,Equestrian,0,1,0,1
Emilie Heymans,Canada,2012,Diving,0,0,1,1
Vera Ilyina,Russia,2004,Diving,0,1,0,1
Dmitry Sautin,Russia,2004,Diving,0,0,1,1
Anne-Caroline Chausson,France,2008,Cycling,1,0,0,1
Irina Kalentyeva,Russia,2008,Cycling,0,0,1,1
Stefan Nimke,Germany,2008,Cycling,0,0,1,1
Samuel Sánchez,Spain,2008,Cycling,1,0,0,1
Arnaud Tournant,France,2008,Cycling,0,1,0,1
Paolo Bettini,Italy,2004,Cycling,1,0,0,1
Belem Guerrero,Mexico,2004,Cycling,0,1,0,1
Jiang Yonghua,China,2004,Cycling,0,1,0,1
Chris Newton,Great Britain,2004,Cycling,0,1,0,1
Guido Fulst,Germany,2000,Cycling,1,0,0,1
Scott McGrory,Australia,2000,Cycling,1,0,0,1
Kristie Moore,Canada,2010,Curling,0,1,0,1
Simon Strübin,Switzerland,2010,Curling,0,0,1,1
Kalle Kiiskinen,Finland,2006,Curling,0,1,0,1
Luzia Ebnöther,Switzerland,2002,Curling,0,1,0,1
Mirjam Ott,Switzerland,2002,Curling,0,1,0,1
Janice Rankin,Great Britain,2002,Curling,1,0,0,1
Lars Berger,Norway,2010,Cross Country Skiing,0,1,0,1
Petra Majdic,Slovenia,2010,Cross Country Skiing,0,0,1,1
Katrin Zeller,Germany,2010,Cross Country Skiing,0,1,0,1
Nataliya Baranova,Russia,2006,Cross Country Skiing,1,0,0,1
Antonella Confortola-Wyatt,Italy,2006,Cross Country Skiing,0,0,1,1
Jens Arne Svartedal,Norway,2006,Cross Country Skiing,0,1,0,1
Odd-Bjørn Hjelmeset,Norway,2002,Cross Country Skiing,0,0,1,1
Natascia Leonardi Cortesi,Switzerland,2002,Cross Country Skiing,0,0,1,1
Aleksandr Bogdanovich,Belarus,2012,Canoeing,0,1,0,1
Richard Hounslow,Great Britain,2012,Canoeing,0,1,0,1
Tate Smith,Australia,2012,Canoeing,1,0,0,1
Adam Van Koeverden,Canada,2012,Canoeing,0,1,0,1
Rob Bell,Australia,2008,Canoeing,0,0,1,1
Kim Knudsen,Denmark,2008,Canoeing,0,1,0,1
György Kozmann,Hungary,2008,Canoeing,0,0,1,1
Violetta Oblinger-Peters,Austria,2008,Canoeing,0,0,1,1
Aneta Pastuszka-Konieczna,Poland,2008,Canoeing,0,1,0,1
Antonio Scaduto,Italy,2008,Canoeing,0,0,1,1
Sergey Ulegin,Russia,2008,Canoeing,0,1,0,1
Beata Sokolowska-Kulesza,Poland,2004,Canoeing,0,0,1,1
Tetiana Teklian-Semykina,Ukraine,2004,Canoeing,0,0,1,1
Ian Wynne,Great Britain,2004,Canoeing,0,0,1,1
Anne-Lise Bardet,France,2000,Canoeing,0,0,1,1
Dariusz Bialkowski,Poland,2000,Canoeing,0,0,1,1
Anett Schuck,Germany,2000,Canoeing,1,0,0,1
Sanda Toma,Romania,2000,Canoeing,0,0,1,1
John Gall,United States,2008,Baseball,0,0,1,1
Mike Hessman,United States,2008,Baseball,0,0,1,1
Jonder Martínez,Cuba,2008,Baseball,0,1,0,1
Blaine Neal,United States,2008,Baseball,0,0,1,1
Masahide Kobayashi,Japan,2004,Baseball,0,0,1,1
Roger Machado,Cuba,2004,Baseball,1,0,0,1
Daisuke Miura,Japan,2004,Baseball,0,0,1,1
Michihiro Ogasawara,Japan,2004,Baseball,0,0,1,1
Ariel Pestano,Cuba,2004,Baseball,1,0,0,1
Carlos Tabares,Cuba,2004,Baseball,1,0,0,1
Jeong Min-Tae,South Korea,2000,Baseball,0,0,1,1
Rick Krivda,United States,2000,Baseball,1,0,0,1
Mike Neill,United States,2000,Baseball,1,0,0,1
Clemente Russo,Italy,2012,Boxing,0,1,0,1
Uranchimegiin Mönkh-Erdene,Mongolia,2012,Boxing,0,0,1,1
Bruno Julie,Mauritius,2008,Boxing,0,0,1,1
Andry Laffita,Cuba,2008,Boxing,0,1,0,1
Lorenzo Aragon,Cuba,2004,Boxing,0,1,0,1
Utkirbek Khaydarov,Uzbekistan,2004,Boxing,0,0,1,1
Oleg Saitov,Russia,2004,Boxing,0,0,1,1
Rafael Lozano,Spain,2000,Boxing,0,1,0,1
Paolo Vidoz,Italy,2000,Boxing,0,0,1,1
David Bissett,Canada,2010,Bobsleigh,0,0,1,1
Helen Upperton,Canada,2010,Bobsleigh,0,1,0,1
Cédric Grand,Switzerland,2006,Bobsleigh,0,0,1,1
Sandrine Bailly,France,2010,Biathlon,0,1,0,1
Anna Bogaly-Titovets,Russia,2010,Biathlon,1,0,0,1
Martina Glagow-Beck,Germany,2010,Biathlon,0,0,1,1
Sergey Novikov,Belarus,2010,Biathlon,0,1,0,1
Sylvie Becaert,France,2006,Biathlon,0,0,1,1
Ann Elen Skjelbreid,Norway,2002,Biathlon,0,1,0,1
Julius Brink,Germany,2012,Beach Volleyball,1,0,0,1
Larissa,Brazil,2012,Beach Volleyball,0,0,1,1
April Ross,United States,2012,Beach Volleyball,0,1,0,1
Stefan Kobel,Switzerland,2004,Beach Volleyball,0,0,1,1
José Manuel Calderón,Spain,2012,Basketball,0,1,0,1
Céline Dumerc,France,2012,Basketball,0,1,0,1
Jenni Screen,Australia,2012,Basketball,0,0,1,1
Diana Taurasi,United States,2012,Basketball,1,0,0,1
Lindsay Whalen,United States,2012,Basketball,1,0,0,1
Jorge Garbajosa,Spain,2008,Basketball,0,1,0,1
Román González,Argentina,2008,Basketball,0,0,1,1
Leonardo Gutiérrez,Argentina,2008,Basketball,0,0,1,1
Diana Gustilina,Russia,2004,Basketball,0,0,1,1
Mariya Kalmykova,Russia,2004,Basketball,0,0,1,1
Katie Smith,United States,2004,Basketball,1,0,0,1
Rubén Wolkowyski,Argentina,2004,Basketball,1,0,0,1
Gintaras Einikis,Lithuania,2000,Basketball,0,0,1,1
Yolanda Griffith,United States,2000,Basketball,1,0,0,1
Annie La Fleur,Australia,2000,Basketball,0,1,0,1
Alonzo Mourning,United States,2000,Basketball,1,0,0,1
Crawford Palmer,France,2000,Basketball,0,1,0,1
Dawn Staley,United States,2000,Basketball,1,0,0,1
Nova Widianto,Indonesia,2008,Badminton,0,1,0,1
Lee Dong-Su,South Korea,2004,Badminton,0,1,0,1
Flandy Limpele,Indonesia,2004,Badminton,0,0,1,1
Anna Chicherova,Russia,2012,Athletics,1,0,0,1
Tyson Gay,United States,2012,Athletics,0,1,0,1
Yelena Isinbayeva,Russia,2012,Athletics,0,0,1,1
Ezekiel Kemboi,Kenya,2012,Athletics,1,0,0,1
Wilson Kipsang Kiprotich,Kenya,2012,Athletics,0,0,1,1
Abel Kirui,Kenya,2012,Athletics,0,1,0,1
Thomas Longosiwa,Kenya,2012,Athletics,0,0,1,1
Tomasz Majewski,Poland,2012,Athletics,1,0,0,1
Christina Obergföll,Germany,2012,Athletics,0,1,0,1
Krisztián Pars,Hungary,2012,Athletics,1,0,0,1
Jenn Stuczynski-Suhr,United States,2012,Athletics,1,0,0,1
Kellie Wells,United States,2012,Athletics,0,0,1,1
Novlene Williams-Mills,Jamaica,2012,Athletics,0,0,1,1
Aaron Armstrong,Trinidad and Tobago,2008,Athletics,0,1,0,1
Hasna Benhassi,Morocco,2008,Athletics,0,0,1,1
Shawn Crawford,United States,2008,Athletics,0,1,0,1
Tasha Danvers,Great Britain,2008,Athletics,0,0,1,1
Kim Gevaert,Belgium,2008,Athletics,0,1,0,1
Tia Hellebaut,Belgium,2008,Athletics,1,0,0,1
Gulnara Samitova-Galkina,Russia,2008,Athletics,1,0,0,1
Yekaterina Volkova,Russia,2008,Athletics,0,0,1,1
Denys Yurchenko,Ukraine,2008,Athletics,0,0,1,1
Christine Arron,France,2004,Athletics,0,0,1,1
Yuriy Bilonoh,Ukraine,2004,Athletics,1,0,0,1
Darren Campbell,Great Britain,2004,Athletics,1,0,0,1
Chryste Gaines,United States,2000,Athletics,0,0,1,1
Kelly Holmes,Great Britain,2000,Athletics,0,0,1,1
Chris Huffins,United States,2000,Athletics,0,0,1,1
Astrid Kumbernuss,Germany,2000,Athletics,0,0,1,1
Fiona May,Italy,2000,Athletics,0,1,0,1
Erki Nool,Estonia,2000,Athletics,1,0,0,1
Sonia O'Sullivan,Ireland,2000,Athletics,0,1,0,1
Yelena Yelesina,Russia,2000,Athletics,1,0,0,1
Michael Walchhofer,Austria,2006,Alpine Skiing,0,1,0,1
Simon Fairweather,Australia,2000,Archery,1,0,0,1
Gemma Mengual,Spain,2008,Synchronized Swimming,0,2,0,2
Anna Kozlova,United States,2004,Synchronized Swimming,0,0,2,2
Jenny Thompson,United States,2004,Swimming,0,2,0,2
Derek Parra,United States,2002,Speed Skating,1,1,0,2
Lyubov Galkina,Russia,2004,Shooting,1,1,0,2
Doina Ignat,Romania,2000,Rowing,2,0,0,2
Eeke van Nes,Netherlands,2000,Rowing,0,2,0,2
Yordan Yovchev,Bulgaria,2004,Gymnastics,0,1,1,2
Diego Occhiuzzi,Italy,2012,Fencing,0,1,1,2
Isabell Werth,Germany,2000,Equestrian,1,1,0,2
Vicki Pendleton,Great Britain,2012,Cycling,1,1,0,2
Rob Hayles,Great Britain,2004,Cycling,0,1,1,2
Aino-Kaisa Saarinen,Finland,2010,Cross Country Skiing,0,0,2,2
Pietro Piller Cottrer,Italy,2006,Cross Country Skiing,1,0,1,2
Andrus Veerpalu,Estonia,2002,Cross Country Skiing,1,1,0,2
Tim Brabants,Great Britain,2008,Canoeing,1,0,1,2
Kevin Kuske,Germany,2010,Bobsleigh,1,1,0,2
Olga Zaytseva,Russia,2010,Biathlon,1,1,0,2
Florence Baverel-Robert,France,2006,Biathlon,1,0,1,2
Uschi Disl,Germany,2002,Biathlon,1,1,0,2
Ricco Groß,Germany,2002,Biathlon,0,1,1,2
Nataliya Antyukh,Russia,2012,Athletics,1,1,0,2
Deon Hemmings,Jamaica,2000,Athletics,0,2,0,2
Irina Privalova,Russia,2000,Athletics,1,0,1,2
Lasse Kjus,Norway,2002,Alpine Skiing,0,1,1,2
Carol Huynh,Canada,2012,Wrestling,0,0,1,1
Hitomi Obara,Japan,2012,Wrestling,1,0,0,1
Nazmi Avluca,Turkey,2008,Wrestling,0,0,1,1
Tonya Verbeek,Canada,2008,Wrestling,0,0,1,1
Mkhitar Manukyan,Kazakhstan,2004,Wrestling,0,0,1,1
Ak'ak'i Chachua,Georgia,2000,Wrestling,0,0,1,1
Halil Mutlu,Turkey,2004,Weightlifting,1,0,0,1
Valentina Popova,Russia,2004,Weightlifting,0,0,1,1
Akakios Kakiasvili,Greece,2000,Weightlifting,1,0,0,1
Erzsébet Márkus-Peresztegi,Hungary,2000,Weightlifting,0,1,0,1
Ronny Weller,Germany,2000,Weightlifting,0,1,0,1
Damir Buric,Croatia,2012,Waterpolo,1,0,0,1
Maurizio Felugo,Italy,2012,Waterpolo,0,1,0,1
Danijel Premuš,Italy,2012,Waterpolo,0,1,0,1
Mel Rippon,Australia,2012,Waterpolo,0,0,1,1
István Gergely,Hungary,2008,Waterpolo,1,0,0,1
Denis Šefik,Serbia,2008,Waterpolo,0,0,1,1
Adam Wright,United States,2008,Waterpolo,0,1,0,1
Melania Grego,Italy,2004,Waterpolo,1,0,0,1
Nikolay Maksimov,Russia,2004,Waterpolo,0,0,1,1
Vlada Vujasinovic,Serbia and Montenegro,2004,Waterpolo,0,1,0,1
Aleksandr Yeryshov,Russia,2004,Waterpolo,0,0,1,1
Yekaterina Anikeyeva,Russia,2000,Waterpolo,0,0,1,1
Danielle Woodhouse,Australia,2000,Waterpolo,1,0,0,1
Irek Zinnurov,Russia,2000,Waterpolo,0,1,0,1
Emanuele Birarelli,Italy,2012,Volleyball,0,0,1,1
Dante,Brazil,2012,Volleyball,0,1,0,1
Michal Lasko,Italy,2012,Volleyball,0,0,1,1
Murilo,Brazil,2012,Volleyball,0,1,0,1
Logan Tom,United States,2012,Volleyball,0,1,0,1
Carol,Brazil,2008,Volleyball,1,0,0,1
Giba,Brazil,2008,Volleyball,0,1,0,1
Stacy Sykora,United States,2008,Volleyball,0,1,0,1
Ana Ivis Fernández,Cuba,2004,Volleyball,0,0,1,1
Samuele Papi,Italy,2004,Volleyball,0,1,0,1
Marta Sánchez,Cuba,2004,Volleyball,0,0,1,1
Vladimir Batez,Serbia and Montenegro,2000,Volleyball,1,0,0,1
Ruslan Olikhver,Russia,2000,Volleyball,0,1,0,1
Timo Boll,Germany,2012,Table Tennis,0,0,1,1
Bastian Steger,Germany,2012,Table Tennis,0,0,1,1
Kim Gyeong-A,South Korea,2008,Table Tennis,0,0,1,1
O Sang-Eun,South Korea,2008,Table Tennis,0,0,1,1
Chen Jing,Chinese Taipei,2000,Table Tennis,0,0,1,1
Jean-Philippe Gatien,France,2000,Table Tennis,0,0,1,1
Bevan Docherty,New Zealand,2008,Triathlon,0,0,1,1
Michellie Jones,Australia,2000,Triathlon,0,1,0,1
Anna Dogonadze-Lilkendey,Germany,2004,Trampoline,1,0,0,1
Brigitte Yagüe,Spain,2012,Taekwondo,0,1,0,1
Pascal Gentil,France,2004,Taekwondo,0,0,1,1
Elvira Khasyanova,Russia,2012,Synchronized Swimming,1,0,0,1
Yelena Azarova,Russia,2004,Synchronized Swimming,1,0,0,1
Isabelle Charest,Canada,2002,Short-Track Speed Skating,0,0,1,1
Jenny Wolf,Germany,2010,Speed Skating,0,1,0,1
Daniela Anschütz-Thoms,Germany,2006,Speed Skating,1,0,0,1
Marianne Timmer,Netherlands,2006,Speed Skating,1,0,0,1
Catriona Le May Doan,Canada,2002,Speed Skating,1,0,0,1
Simmone Morrow,Australia,2008,Softball,0,0,1,1
Kerry Dienelt,Australia,2000,Softball,0,0,1,1
Peta Edebone,Australia,2000,Softball,0,0,1,1
Déborah Anthonioz,France,2010,Snowboarding,0,1,0,1
Maëlle Ricker,Canada,2010,Snowboarding,1,0,0,1
Sigi Grabner,Austria,2006,Snowboarding,0,0,1,1
Michael Neumayer,Germany,2010,Ski Jumping,0,1,0,1
Michael Uhrmann,Germany,2010,Ski Jumping,0,1,0,1
Lionel Cox,Belgium,2012,Shooting,0,1,0,1
Matt Emmons,United States,2012,Shooting,0,0,1,1
Suzy Balogh,Australia,2004,Shooting,1,0,0,1
Li Jie,China,2004,Shooting,0,1,0,1
Renata Mauer-Rózanska,Poland,2000,Shooting,1,0,0,1
Lobke Berkhout,Netherlands,2012,Sailing,0,0,1,1
Nick Dempsey,Great Britain,2012,Sailing,0,1,0,1
Jonas Høgh Christensen,Denmark,2012,Sailing,0,1,0,1
Allan Nørregaard,Denmark,2012,Sailing,0,0,1,1
Ben Ainslie,Great Britain,2008,Sailing,1,0,0,1
Xavier Fernández,Spain,2008,Sailing,0,1,0,1
Iker Martínez,Spain,2008,Sailing,0,1,0,1
Nick Rogers,Great Britain,2008,Sailing,0,1,0,1
Andrew Simpson,Great Britain,2008,Sailing,1,0,0,1
Sarah Webb,Great Britain,2008,Sailing,1,0,0,1
Simon Hiscocks,Great Britain,2004,Sailing,0,0,1,1
Dorte Jensen,Denmark,2004,Sailing,0,0,1,1
Rodion Luka,Ukraine,2004,Sailing,0,1,0,1
Robert Scheidt,Brazil,2004,Sailing,1,0,0,1
Aimilia Tsoulfa,Greece,2004,Sailing,1,0,0,1
Natalia Vía Dufresne,Spain,2004,Sailing,0,1,0,1
Thomas Johanson,Finland,2000,Sailing,1,0,0,1
Annemiek de Haan,Netherlands,2012,Rowing,0,0,1,1
Mirka Knapková,Czech Republic,2012,Rowing,1,0,0,1
Sizwe Ndlovu,South Africa,2012,Rowing,1,0,0,1
Alex Partridge,Great Britain,2012,Rowing,0,0,1,1
Pete Reed,Great Britain,2012,Rowing,1,0,0,1
Minna Nieminen,Finland,2008,Rowing,0,1,0,1
Liam Parsons,Canada,2008,Rowing,0,0,1,1
Simone Raineri,Italy,2008,Rowing,0,1,0,1
Sanna Stén,Finland,2008,Rowing,0,1,0,1
Nathan Twaddle,New Zealand,2008,Rowing,0,0,1,1
Bryan Volpenhein,United States,2008,Rowing,0,0,1,1
Josh West,Great Britain,2008,Rowing,0,1,0,1
Jake Wetzel,Canada,2008,Rowing,1,0,0,1
Cam Baerg,Canada,2004,Rowing,0,1,0,1
Rumyana Dzhadzharova-Neykova,Bulgaria,2004,Rowing,0,0,1,1
Thomas Ebert,Denmark,2004,Rowing,1,0,0,1
Anthony Edwards,Australia,2004,Rowing,0,1,0,1
Bo Hanson,Australia,2004,Rowing,0,0,1,1
Raffaello Leonardo,Italy,2004,Rowing,0,0,1,1
Oleh Lykov,Ukraine,2004,Rowing,0,0,1,1
Pascal Touron,France,2004,Rowing,0,1,0,1
Christine Collins,United States,2000,Rowing,0,0,1,1
Riccardo Dei Rossi,Italy,2000,Rowing,0,1,0,1
Karen Kraft,United States,2000,Rowing,0,0,1,1
Heather McDermid,Canada,2000,Rowing,0,0,1,1
Birute Šakickiene,Lithuania,2000,Rowing,0,0,1,1
Libor Capalini,Czech Republic,2004,Modern Pentathlon,0,0,1,1
Mark Grimmette,United States,2002,Luge,0,1,0,1
Silke Kraushaar,Germany,2002,Luge,0,0,1,1
Chris Thorpe,United States,2002,Luge,0,0,1,1
Miklós Ungvári,Hungary,2012,Judo,0,1,0,1
Daima Beltrán,Cuba,2004,Judo,0,1,0,1
David Douillet,France,2000,Judo,1,0,0,1
Olli Jokinen,Finland,2010,Ice Hockey,0,0,1,1
Niko Kapanen,Finland,2010,Ice Hockey,0,0,1,1
Brenden Morrow,Canada,2010,Ice Hockey,1,0,0,1
Karoliina Rantamäki,Finland,2010,Ice Hockey,0,0,1,1
Jenny Schmidgall-Potter,United States,2010,Ice Hockey,0,1,0,1
Kim St-Pierre,Canada,2010,Ice Hockey,1,0,0,1
Hayley Wickenheiser,Canada,2010,Ice Hockey,1,0,0,1
Tricia Dunn-Luoma,United States,2006,Ice Hockey,0,0,1,1
Jukka Hentunen,Finland,2006,Ice Hockey,0,1,0,1
Kenny Jönsson,Sweden,2006,Ice Hockey,1,0,0,1
Becky Kellar,Canada,2006,Ice Hockey,1,0,0,1
Saku Koivu,Finland,2006,Ice Hockey,0,1,0,1
Fredrik Modin,Sweden,2006,Ice Hockey,1,0,0,1
Sami Salo,Finland,2006,Ice Hockey,0,1,0,1
David Výborný,Czech Republic,2006,Ice Hockey,0,0,1,1
Tony Amonte,United States,2002,Ice Hockey,0,1,0,1
Bill Guerin,United States,2002,Ice Hockey,0,1,0,1
Mike Modano,United States,2002,Ice Hockey,0,1,0,1
Vicky Sunohara,Canada,2002,Ice Hockey,1,0,0,1
Doug Weight,United States,2002,Ice Hockey,0,1,0,1
Aleksey Zhamnov,Russia,2002,Ice Hockey,0,0,1,1
Marcel Balkestein,Netherlands,2012,Hockey,0,1,0,1
Kim Lammers,Netherlands,2012,Hockey,1,0,0,1
Ana Rodríguez,Argentina,2012,Hockey,0,1,0,1
Sarah Thomas,Great Britain,2012,Hockey,0,0,1,1
Sally Walton,Great Britain,2012,Hockey,0,0,1,1
Lucha Aymar,Argentina,2008,Hockey,0,0,1,1
Minke Booij,Netherlands,2008,Hockey,1,0,0,1
Bevan George,Australia,2008,Hockey,0,0,1,1
Alejandra Gulla,Argentina,2008,Hockey,0,0,1,1
Maripi Hernández,Argentina,2008,Hockey,0,0,1,1
Janneke Schopman,Netherlands,2008,Hockey,1,0,0,1
Ageeth Boomgaardt,Netherlands,2004,Hockey,0,1,0,1
Jeroen Delmeé,Netherlands,2004,Hockey,0,1,0,1
